Time,aurn_co,SiteNumber,SiteName,Longitude,Latitude
2024-09-18,,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-19,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-20,0.14,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-21,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-22,0.14,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-23,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-24,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-25,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-26,0.1,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-27,0.15,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-28,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-29,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-09-30,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-01,-0.083,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-02,-0.062,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-03,-0.0095,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-04,0.0084,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-05,0.014,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-06,0.017,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-07,0.05,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-08,-0.0042,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-09,-0.01,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-10,0.0091,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-11,-0.013,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-12,-0.0051,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-13,0.022,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-14,0.1,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-15,0.039,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-16,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-17,0.038,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-18,-0.02,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-19,0.0029,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-20,-0.015,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-21,-0.02,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-22,0.013,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-23,0.0059,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-24,0.027,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-25,0.092,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-26,0.043,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-27,0.02,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-28,0.026,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-29,0.0073,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-30,0.01,58,Edinburgh St Leonards,-3.182186,55.945589
2024-10-31,-0.031,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-01,-0.018,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-02,0.032,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-03,0.033,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-04,0.051,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-05,0.12,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-06,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-07,0.048,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-08,0.066,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-09,0.1,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-10,0.093,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-11,0.082,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-12,0.095,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-13,0.066,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-14,0.079,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-15,0.0059,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-16,0.067,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-17,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-18,0.15,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-19,0.15,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-20,0.12,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-21,0.081,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-22,0.12,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-23,0.099,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-24,0.018,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-25,0.026,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-26,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-27,0.1,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-28,0.18,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-29,0.15,58,Edinburgh St Leonards,-3.182186,55.945589
2024-11-30,0.039,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-01,0.047,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-02,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-03,0.18,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-04,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-05,0.058,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-06,0.17,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-07,0.16,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-08,0.14,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-09,0.16,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-10,0.24,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-11,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-12,0.12,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-13,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-14,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-15,0.088,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-16,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-17,0.12,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-18,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-19,0.14,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-20,0.095,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-21,0.099,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-22,0.11,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-23,0.14,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-24,0.14,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-25,0.067,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-26,0.13,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-27,0.12,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-28,0.094,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-29,0.078,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-30,0.087,58,Edinburgh St Leonards,-3.182186,55.945589
2024-12-31,0.079,58,Edinburgh St Leonards,-3.182186,55.945589
2024-01-01,0.14,83,Leeds Centre,-1.546472,53.80378
2024-01-02,0.19,83,Leeds Centre,-1.546472,53.80378
2024-01-03,0.28,83,Leeds Centre,-1.546472,53.80378
2024-01-04,0.26,83,Leeds Centre,-1.546472,53.80378
2024-01-05,0.18,83,Leeds Centre,-1.546472,53.80378
2024-01-06,0.13,83,Leeds Centre,-1.546472,53.80378
2024-01-07,0.13,83,Leeds Centre,-1.546472,53.80378
2024-01-08,0.1,83,Leeds Centre,-1.546472,53.80378
2024-01-09,0.28,83,Leeds Centre,-1.546472,53.80378
2024-01-10,,83,Leeds Centre,-1.546472,53.80378
2024-01-11,,83,Leeds Centre,-1.546472,53.80378
2024-01-12,0.15,83,Leeds Centre,-1.546472,53.80378
2024-01-13,0.21,83,Leeds Centre,-1.546472,53.80378
2024-01-14,0.18,83,Leeds Centre,-1.546472,53.80378
2024-01-15,0.17,83,Leeds Centre,-1.546472,53.80378
2024-01-16,0.26,83,Leeds Centre,-1.546472,53.80378
2024-01-17,0.18,83,Leeds Centre,-1.546472,53.80378
2024-01-18,0.2,83,Leeds Centre,-1.546472,53.80378
2024-01-19,,83,Leeds Centre,-1.546472,53.80378
2024-01-20,,83,Leeds Centre,-1.546472,53.80378
2024-01-21,,83,Leeds Centre,-1.546472,53.80378
2024-01-22,,83,Leeds Centre,-1.546472,53.80378
2024-01-23,,83,Leeds Centre,-1.546472,53.80378
2024-01-24,,83,Leeds Centre,-1.546472,53.80378
2024-01-25,,83,Leeds Centre,-1.546472,53.80378
2024-01-26,,83,Leeds Centre,-1.546472,53.80378
2024-01-27,,83,Leeds Centre,-1.546472,53.80378
2024-01-28,,83,Leeds Centre,-1.546472,53.80378
2024-01-29,,83,Leeds Centre,-1.546472,53.80378
2024-01-30,,83,Leeds Centre,-1.546472,53.80378
2024-01-31,,83,Leeds Centre,-1.546472,53.80378
2024-02-01,,83,Leeds Centre,-1.546472,53.80378
2024-02-02,,83,Leeds Centre,-1.546472,53.80378
2024-02-03,,83,Leeds Centre,-1.546472,53.80378
2024-02-04,,83,Leeds Centre,-1.546472,53.80378
2024-02-05,,83,Leeds Centre,-1.546472,53.80378
2024-02-06,,83,Leeds Centre,-1.546472,53.80378
2024-02-07,,83,Leeds Centre,-1.546472,53.80378
2024-02-08,0.095,83,Leeds Centre,-1.546472,53.80378
2024-02-09,0.29,83,Leeds Centre,-1.546472,53.80378
2024-02-10,0.27,83,Leeds Centre,-1.546472,53.80378
2024-02-11,0.078,83,Leeds Centre,-1.546472,53.80378
2024-02-12,0.079,83,Leeds Centre,-1.546472,53.80378
2024-02-13,0.35,83,Leeds Centre,-1.546472,53.80378
2024-02-14,0.18,83,Leeds Centre,-1.546472,53.80378
2024-02-15,0.085,83,Leeds Centre,-1.546472,53.80378
2024-02-16,,83,Leeds Centre,-1.546472,53.80378
2024-02-17,0.084,83,Leeds Centre,-1.546472,53.80378
2024-02-18,0.056,83,Leeds Centre,-1.546472,53.80378
2024-02-19,0.1,83,Leeds Centre,-1.546472,53.80378
2024-02-20,0.1,83,Leeds Centre,-1.546472,53.80378
2024-02-21,0.12,83,Leeds Centre,-1.546472,53.80378
2024-02-22,0.13,83,Leeds Centre,-1.546472,53.80378
2024-02-23,0.14,83,Leeds Centre,-1.546472,53.80378
2024-02-24,0.27,83,Leeds Centre,-1.546472,53.80378
2024-02-25,0.22,83,Leeds Centre,-1.546472,53.80378
2024-02-26,0.098,83,Leeds Centre,-1.546472,53.80378
2024-02-27,0.12,83,Leeds Centre,-1.546472,53.80378
2024-02-28,0.14,83,Leeds Centre,-1.546472,53.80378
2024-02-29,0.11,83,Leeds Centre,-1.546472,53.80378
2024-03-01,0.15,83,Leeds Centre,-1.546472,53.80378
2024-03-02,0.12,83,Leeds Centre,-1.546472,53.80378
2024-03-03,0.2,83,Leeds Centre,-1.546472,53.80378
2024-03-04,0.35,83,Leeds Centre,-1.546472,53.80378
2024-03-05,0.2,83,Leeds Centre,-1.546472,53.80378
2024-03-06,0.14,83,Leeds Centre,-1.546472,53.80378
2024-03-07,0.11,83,Leeds Centre,-1.546472,53.80378
2024-03-08,0.1,83,Leeds Centre,-1.546472,53.80378
2024-03-09,0.13,83,Leeds Centre,-1.546472,53.80378
2024-03-10,0.1,83,Leeds Centre,-1.546472,53.80378
2024-03-11,0.11,83,Leeds Centre,-1.546472,53.80378
2024-03-12,0.17,83,Leeds Centre,-1.546472,53.80378
2024-03-13,0.096,83,Leeds Centre,-1.546472,53.80378
2024-03-14,,83,Leeds Centre,-1.546472,53.80378
2024-03-15,,83,Leeds Centre,-1.546472,53.80378
2024-03-16,0.15,83,Leeds Centre,-1.546472,53.80378
2024-03-17,0.11,83,Leeds Centre,-1.546472,53.80378
2024-03-18,0.11,83,Leeds Centre,-1.546472,53.80378
2024-03-19,0.12,83,Leeds Centre,-1.546472,53.80378
2024-03-20,0.1,83,Leeds Centre,-1.546472,53.80378
2024-03-21,0.16,83,Leeds Centre,-1.546472,53.80378
2024-03-22,0.11,83,Leeds Centre,-1.546472,53.80378
2024-03-23,0.1,83,Leeds Centre,-1.546472,53.80378
2024-03-24,0.15,83,Leeds Centre,-1.546472,53.80378
2024-03-25,0.16,83,Leeds Centre,-1.546472,53.80378
2024-03-26,0.09,83,Leeds Centre,-1.546472,53.80378
2024-03-27,0.14,83,Leeds Centre,-1.546472,53.80378
2024-03-28,0.11,83,Leeds Centre,-1.546472,53.80378
2024-03-29,0.1,83,Leeds Centre,-1.546472,53.80378
2024-03-30,0.17,83,Leeds Centre,-1.546472,53.80378
2024-03-31,0.11,83,Leeds Centre,-1.546472,53.80378
2024-04-01,0.16,83,Leeds Centre,-1.546472,53.80378
2024-04-02,0.16,83,Leeds Centre,-1.546472,53.80378
2024-04-03,0.11,83,Leeds Centre,-1.546472,53.80378
2024-04-04,0.11,83,Leeds Centre,-1.546472,53.80378
2024-04-05,0.098,83,Leeds Centre,-1.546472,53.80378
2024-04-06,0.12,83,Leeds Centre,-1.546472,53.80378
2024-04-07,0.094,83,Leeds Centre,-1.546472,53.80378
2024-04-08,0.13,83,Leeds Centre,-1.546472,53.80378
2024-04-09,0.12,83,Leeds Centre,-1.546472,53.80378
2024-04-10,0.09,83,Leeds Centre,-1.546472,53.80378
2024-04-11,0.099,83,Leeds Centre,-1.546472,53.80378
2024-04-12,0.097,83,Leeds Centre,-1.546472,53.80378
2024-04-13,0.096,83,Leeds Centre,-1.546472,53.80378
2024-04-14,0.091,83,Leeds Centre,-1.546472,53.80378
2024-04-15,0.1,83,Leeds Centre,-1.546472,53.80378
2024-04-16,0.1,83,Leeds Centre,-1.546472,53.80378
2024-04-17,0.11,83,Leeds Centre,-1.546472,53.80378
2024-04-18,0.13,83,Leeds Centre,-1.546472,53.80378
2024-04-19,0.1,83,Leeds Centre,-1.546472,53.80378
2024-04-20,0.095,83,Leeds Centre,-1.546472,53.80378
2024-04-21,0.082,83,Leeds Centre,-1.546472,53.80378
2024-04-22,0.13,83,Leeds Centre,-1.546472,53.80378
2024-04-23,0.097,83,Leeds Centre,-1.546472,53.80378
2024-04-24,0.11,83,Leeds Centre,-1.546472,53.80378
2024-04-25,0.099,83,Leeds Centre,-1.546472,53.80378
2024-04-26,0.12,83,Leeds Centre,-1.546472,53.80378
2024-04-27,0.099,83,Leeds Centre,-1.546472,53.80378
2024-04-28,0.091,83,Leeds Centre,-1.546472,53.80378
2024-04-29,0.099,83,Leeds Centre,-1.546472,53.80378
2024-04-30,0.12,83,Leeds Centre,-1.546472,53.80378
2024-05-01,0.097,83,Leeds Centre,-1.546472,53.80378
2024-05-02,0.093,83,Leeds Centre,-1.546472,53.80378
2024-05-03,0.12,83,Leeds Centre,-1.546472,53.80378
2024-05-04,0.11,83,Leeds Centre,-1.546472,53.80378
2024-05-05,0.15,83,Leeds Centre,-1.546472,53.80378
2024-05-06,0.11,83,Leeds Centre,-1.546472,53.80378
2024-05-07,0.11,83,Leeds Centre,-1.546472,53.80378
2024-05-08,0.13,83,Leeds Centre,-1.546472,53.80378
2024-05-09,0.1,83,Leeds Centre,-1.546472,53.80378
2024-05-10,0.14,83,Leeds Centre,-1.546472,53.80378
2024-05-11,0.12,83,Leeds Centre,-1.546472,53.80378
2024-05-12,0.14,83,Leeds Centre,-1.546472,53.80378
2024-05-13,0.12,83,Leeds Centre,-1.546472,53.80378
2024-05-14,0.12,83,Leeds Centre,-1.546472,53.80378
2024-05-15,0.088,83,Leeds Centre,-1.546472,53.80378
2024-05-16,0.11,83,Leeds Centre,-1.546472,53.80378
2024-05-17,0.13,83,Leeds Centre,-1.546472,53.80378
2024-05-18,0.1,83,Leeds Centre,-1.546472,53.80378
2024-05-19,0.11,83,Leeds Centre,-1.546472,53.80378
2024-05-20,0.13,83,Leeds Centre,-1.546472,53.80378
2024-05-21,,83,Leeds Centre,-1.546472,53.80378
2024-05-22,,83,Leeds Centre,-1.546472,53.80378
2024-05-23,,83,Leeds Centre,-1.546472,53.80378
2024-05-24,,83,Leeds Centre,-1.546472,53.80378
2024-05-25,0.17,83,Leeds Centre,-1.546472,53.80378
2024-05-26,0.1,83,Leeds Centre,-1.546472,53.80378
2024-05-27,0.12,83,Leeds Centre,-1.546472,53.80378
2024-05-28,0.17,83,Leeds Centre,-1.546472,53.80378
2024-05-29,0.13,83,Leeds Centre,-1.546472,53.80378
2024-05-30,0.097,83,Leeds Centre,-1.546472,53.80378
2024-05-31,0.087,83,Leeds Centre,-1.546472,53.80378
2024-06-01,0.12,83,Leeds Centre,-1.546472,53.80378
2024-06-02,0.15,83,Leeds Centre,-1.546472,53.80378
2024-06-03,0.11,83,Leeds Centre,-1.546472,53.80378
2024-06-04,0.17,83,Leeds Centre,-1.546472,53.80378
2024-06-05,0.1,83,Leeds Centre,-1.546472,53.80378
2024-06-06,0.1,83,Leeds Centre,-1.546472,53.80378
2024-06-07,0.11,83,Leeds Centre,-1.546472,53.80378
2024-06-08,0.12,83,Leeds Centre,-1.546472,53.80378
2024-06-09,0.11,83,Leeds Centre,-1.546472,53.80378
2024-06-10,0.11,83,Leeds Centre,-1.546472,53.80378
2024-06-11,0.1,83,Leeds Centre,-1.546472,53.80378
2024-06-12,0.1,83,Leeds Centre,-1.546472,53.80378
2024-06-13,0.14,83,Leeds Centre,-1.546472,53.80378
2024-06-14,0.16,83,Leeds Centre,-1.546472,53.80378
2024-06-15,0.12,83,Leeds Centre,-1.546472,53.80378
2024-06-16,0.17,83,Leeds Centre,-1.546472,53.80378
2024-06-17,0.11,83,Leeds Centre,-1.546472,53.80378
2024-06-18,0.12,83,Leeds Centre,-1.546472,53.80378
2024-06-19,0.14,83,Leeds Centre,-1.546472,53.80378
2024-06-20,0.16,83,Leeds Centre,-1.546472,53.80378
2024-06-21,0.14,83,Leeds Centre,-1.546472,53.80378
2024-06-22,0.15,83,Leeds Centre,-1.546472,53.80378
2024-06-23,0.091,83,Leeds Centre,-1.546472,53.80378
2024-06-24,0.14,83,Leeds Centre,-1.546472,53.80378
2024-06-25,0.11,83,Leeds Centre,-1.546472,53.80378
2024-06-26,0.11,83,Leeds Centre,-1.546472,53.80378
2024-06-27,0.16,83,Leeds Centre,-1.546472,53.80378
2024-06-28,0.099,83,Leeds Centre,-1.546472,53.80378
2024-06-29,0.13,83,Leeds Centre,-1.546472,53.80378
2024-06-30,0.11,83,Leeds Centre,-1.546472,53.80378
2024-07-01,0.14,83,Leeds Centre,-1.546472,53.80378
2024-07-02,0.11,83,Leeds Centre,-1.546472,53.80378
2024-07-03,0.12,83,Leeds Centre,-1.546472,53.80378
2024-07-04,0.096,83,Leeds Centre,-1.546472,53.80378
2024-07-05,0.13,83,Leeds Centre,-1.546472,53.80378
2024-07-06,0.091,83,Leeds Centre,-1.546472,53.80378
2024-07-07,0.1,83,Leeds Centre,-1.546472,53.80378
2024-07-08,0.14,83,Leeds Centre,-1.546472,53.80378
2024-07-09,,83,Leeds Centre,-1.546472,53.80378
2024-07-10,,83,Leeds Centre,-1.546472,53.80378
2024-07-11,0.087,83,Leeds Centre,-1.546472,53.80378
2024-07-12,0.098,83,Leeds Centre,-1.546472,53.80378
2024-07-13,0.1,83,Leeds Centre,-1.546472,53.80378
2024-07-14,0.13,83,Leeds Centre,-1.546472,53.80378
2024-07-15,0.13,83,Leeds Centre,-1.546472,53.80378
2024-07-16,0.14,83,Leeds Centre,-1.546472,53.80378
2024-07-17,0.13,83,Leeds Centre,-1.546472,53.80378
2024-07-18,0.17,83,Leeds Centre,-1.546472,53.80378
2024-07-19,0.14,83,Leeds Centre,-1.546472,53.80378
2024-07-20,0.086,83,Leeds Centre,-1.546472,53.80378
2024-07-21,0.11,83,Leeds Centre,-1.546472,53.80378
2024-07-22,0.095,83,Leeds Centre,-1.546472,53.80378
2024-07-23,0.11,83,Leeds Centre,-1.546472,53.80378
2024-07-24,0.13,83,Leeds Centre,-1.546472,53.80378
2024-07-25,0.11,83,Leeds Centre,-1.546472,53.80378
2024-07-26,0.13,83,Leeds Centre,-1.546472,53.80378
2024-07-27,0.099,83,Leeds Centre,-1.546472,53.80378
2024-07-28,0.1,83,Leeds Centre,-1.546472,53.80378
2024-07-29,0.15,83,Leeds Centre,-1.546472,53.80378
2024-07-30,0.11,83,Leeds Centre,-1.546472,53.80378
2024-07-31,0.085,83,Leeds Centre,-1.546472,53.80378
2024-08-01,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-02,0.1,83,Leeds Centre,-1.546472,53.80378
2024-08-03,0.12,83,Leeds Centre,-1.546472,53.80378
2024-08-04,0.087,83,Leeds Centre,-1.546472,53.80378
2024-08-05,0.17,83,Leeds Centre,-1.546472,53.80378
2024-08-06,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-07,0.096,83,Leeds Centre,-1.546472,53.80378
2024-08-08,0.12,83,Leeds Centre,-1.546472,53.80378
2024-08-09,0.11,83,Leeds Centre,-1.546472,53.80378
2024-08-10,0.12,83,Leeds Centre,-1.546472,53.80378
2024-08-11,0.15,83,Leeds Centre,-1.546472,53.80378
2024-08-12,0.15,83,Leeds Centre,-1.546472,53.80378
2024-08-13,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-14,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-15,0.14,83,Leeds Centre,-1.546472,53.80378
2024-08-16,0.12,83,Leeds Centre,-1.546472,53.80378
2024-08-17,0.11,83,Leeds Centre,-1.546472,53.80378
2024-08-18,0.12,83,Leeds Centre,-1.546472,53.80378
2024-08-19,0.15,83,Leeds Centre,-1.546472,53.80378
2024-08-20,0.15,83,Leeds Centre,-1.546472,53.80378
2024-08-21,0.12,83,Leeds Centre,-1.546472,53.80378
2024-08-22,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-23,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-24,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-25,0.12,83,Leeds Centre,-1.546472,53.80378
2024-08-26,0.11,83,Leeds Centre,-1.546472,53.80378
2024-08-27,0.11,83,Leeds Centre,-1.546472,53.80378
2024-08-28,0.17,83,Leeds Centre,-1.546472,53.80378
2024-08-29,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-30,0.13,83,Leeds Centre,-1.546472,53.80378
2024-08-31,0.12,83,Leeds Centre,-1.546472,53.80378
2024-09-01,0.13,83,Leeds Centre,-1.546472,53.80378
2024-09-02,0.12,83,Leeds Centre,-1.546472,53.80378
2024-09-03,0.1,83,Leeds Centre,-1.546472,53.80378
2024-09-04,0.14,83,Leeds Centre,-1.546472,53.80378
2024-09-05,0.14,83,Leeds Centre,-1.546472,53.80378
2024-09-06,0.1,83,Leeds Centre,-1.546472,53.80378
2024-09-07,0.077,83,Leeds Centre,-1.546472,53.80378
2024-09-08,0.1,83,Leeds Centre,-1.546472,53.80378
2024-09-09,0.12,83,Leeds Centre,-1.546472,53.80378
2024-09-10,0.16,83,Leeds Centre,-1.546472,53.80378
2024-09-11,0.096,83,Leeds Centre,-1.546472,53.80378
2024-09-12,0.16,83,Leeds Centre,-1.546472,53.80378
2024-09-13,0.19,83,Leeds Centre,-1.546472,53.80378
2024-09-14,0.17,83,Leeds Centre,-1.546472,53.80378
2024-09-15,0.16,83,Leeds Centre,-1.546472,53.80378
2024-09-16,0.12,83,Leeds Centre,-1.546472,53.80378
2024-09-17,0.19,83,Leeds Centre,-1.546472,53.80378
2024-09-18,0.15,83,Leeds Centre,-1.546472,53.80378
2024-09-19,0.18,83,Leeds Centre,-1.546472,53.80378
2024-09-20,0.14,83,Leeds Centre,-1.546472,53.80378
2024-09-21,0.12,83,Leeds Centre,-1.546472,53.80378
2024-09-22,0.11,83,Leeds Centre,-1.546472,53.80378
2024-09-23,0.094,83,Leeds Centre,-1.546472,53.80378
2024-09-24,0.11,83,Leeds Centre,-1.546472,53.80378
2024-09-25,0.11,83,Leeds Centre,-1.546472,53.80378
2024-09-26,0.13,83,Leeds Centre,-1.546472,53.80378
2024-09-27,0.1,83,Leeds Centre,-1.546472,53.80378
2024-09-28,0.13,83,Leeds Centre,-1.546472,53.80378
2024-09-29,0.13,83,Leeds Centre,-1.546472,53.80378
2024-09-30,0.14,83,Leeds Centre,-1.546472,53.80378
2024-10-01,0.11,83,Leeds Centre,-1.546472,53.80378
2024-10-02,0.061,83,Leeds Centre,-1.546472,53.80378
2024-10-03,0.12,83,Leeds Centre,-1.546472,53.80378
2024-10-04,0.21,83,Leeds Centre,-1.546472,53.80378
2024-10-05,0.17,83,Leeds Centre,-1.546472,53.80378
2024-10-06,0.19,83,Leeds Centre,-1.546472,53.80378
2024-10-07,0.24,83,Leeds Centre,-1.546472,53.80378
2024-10-08,0.23,83,Leeds Centre,-1.546472,53.80378
2024-10-09,0.15,83,Leeds Centre,-1.546472,53.80378
2024-10-10,0.093,83,Leeds Centre,-1.546472,53.80378
2024-10-11,0.22,83,Leeds Centre,-1.546472,53.80378
2024-10-12,0.25,83,Leeds Centre,-1.546472,53.80378
2024-10-13,0.18,83,Leeds Centre,-1.546472,53.80378
2024-10-14,0.23,83,Leeds Centre,-1.546472,53.80378
2024-10-15,0.31,83,Leeds Centre,-1.546472,53.80378
2024-10-16,0.37,83,Leeds Centre,-1.546472,53.80378
2024-10-17,0.23,83,Leeds Centre,-1.546472,53.80378
2024-10-18,0.26,83,Leeds Centre,-1.546472,53.80378
2024-10-19,0.28,83,Leeds Centre,-1.546472,53.80378
2024-10-20,0.18,83,Leeds Centre,-1.546472,53.80378
2024-10-21,0.18,83,Leeds Centre,-1.546472,53.80378
2024-10-22,0.27,83,Leeds Centre,-1.546472,53.80378
2024-10-23,0.42,83,Leeds Centre,-1.546472,53.80378
2024-10-24,0.25,83,Leeds Centre,-1.546472,53.80378
2024-10-25,0.34,83,Leeds Centre,-1.546472,53.80378
2024-10-26,0.23,83,Leeds Centre,-1.546472,53.80378
2024-10-27,0.14,83,Leeds Centre,-1.546472,53.80378
2024-10-28,0.24,83,Leeds Centre,-1.546472,53.80378
2024-10-29,0.19,83,Leeds Centre,-1.546472,53.80378
2024-10-30,0.19,83,Leeds Centre,-1.546472,53.80378
2024-10-31,0.21,83,Leeds Centre,-1.546472,53.80378
2024-11-01,0.26,83,Leeds Centre,-1.546472,53.80378
2024-11-02,0.31,83,Leeds Centre,-1.546472,53.80378
2024-11-03,0.27,83,Leeds Centre,-1.546472,53.80378
2024-11-04,0.27,83,Leeds Centre,-1.546472,53.80378
2024-11-05,0.41,83,Leeds Centre,-1.546472,53.80378
2024-11-06,0.51,83,Leeds Centre,-1.546472,53.80378
2024-11-07,0.26,83,Leeds Centre,-1.546472,53.80378
2024-11-08,0.3,83,Leeds Centre,-1.546472,53.80378
2024-11-09,0.35,83,Leeds Centre,-1.546472,53.80378
2024-11-10,0.38,83,Leeds Centre,-1.546472,53.80378
2024-11-11,0.28,83,Leeds Centre,-1.546472,53.80378
2024-11-12,0.3,83,Leeds Centre,-1.546472,53.80378
2024-11-13,0.32,83,Leeds Centre,-1.546472,53.80378
2024-11-14,0.42,83,Leeds Centre,-1.546472,53.80378
2024-11-15,0.35,83,Leeds Centre,-1.546472,53.80378
